50,a,408,1
53,a,409,1
52,a,410,1
537,a,411,1
55,a,412,1
535,a,413,1
534,a,414,1
533,a,415,1
532,a,416,1
531,a,417,1
530,a,418,1
539,a,419,1
538,a,420,1
1558,a,421,1
536,a,422,1
429,a,423,1
428,a,424,1
1399,a,425,1
1398,a,426,1
1397,a,427,1
1396,a,428,1
1395,a,429,1
1394,a,430,1
1393,a,431,1
1392,a,432,1
1391,a,433,1
1390,a,434,1
1443,a,435,1
229,a,436,1
228,a,437,1
227,a,438,1
226,a,439,1
225,a,440,1
224,a,441,1
223,a,442,1
222,a,443,1
221,a,444,1
220,a,445,1
151,a,446,1
150,a,447,1
153,a,448,1
152,a,449,1
155,a,450,1
154,a,451,1
157,a,452,1
156,a,453,1
159,a,454,1
158,a,455,1
1293,a,456,1
1162,a,457,1
1807,a,458,1
1806,a,459,1
1805,a,460,1
1804,a,461,1
1803,a,462,1
1802,a,463,1
1801,a,464,1
1800,a,465,1
1809,a,466,1
1808,a,467,1
1256,a,468,1
1257,a,469,1
1526,a,470,1
818,a,471,1
819,a,472,1
1527,a,473,1
810,a,474,1
811,a,475,1
812,a,476,1
813,a,477,1
814,a,478,1
815,a,479,1
816,a,480,1
817,a,481,1
1250,a,482,1
1251,a,483,1
1490,a,484,1
421,a,485,1
1492,a,486,1
1493,a,487,1
1494,a,488,1
1495,a,489,1
1496,a,490,1
1497,a,491,1
1498,a,492,1
1499,a,493,1
423,a,494,1
1700,a,495,1
1701,a,496,1
1702,a,497,1
1703,a,498,1
1704,a,499,1
1705,a,500,1
1706,a,501,1
1707,a,502,1
1708,a,503,1
1709,a,504,1
424,a,505,1
427,a,506,1
426,a,507,1
1128,a,508,1
1129,a,509,1
1120,a,510,1
1121,a,511,1
1122,a,512,1
1123,a,513,1
1124,a,514,1
1125,a,515,1
1126,a,516,1
1127,a,517,1
524,a,518,1
525,a,519,1
526,a,520,1
527,a,521,1
520,a,522,1
1019,a,523,1
522,a,524,1
523,a,525,1
1014,a,526,1
1015,a,527,1
1016,a,528,1
1017,a,529,1
528,a,530,1
529,a,531,1
1012,a,532,1
1013,a,533,1
1234,a,534,1
1235,a,535,1
1236,a,536,1
1237,a,537,1
1230,a,538,1
1231,a,539,1
1232,a,540,1
1233,a,541,1
1238,a,542,1
1239,a,543,1
438,a,544,1
439,a,545,1
436,a,546,1
437,a,547,1
434,a,548,1
435,a,549,1
432,a,550,1
433,a,551,1
430,a,552,1
431,a,553,1
238,a,554,1
239,a,555,1
234,a,556,1
235,a,557,1
236,a,558,1
237,a,559,1
230,a,560,1
231,a,561,1
232,a,562,1
233,a,563,1
1,a,564,1
146,a,565,1
147,a,566,1
144,a,567,1
145,a,568,1
142,a,569,1
143,a,570,1
140,a,571,1
141,a,572,1
148,a,573,1
149,a,574,1
123,a,575,1
1832,a,576,1
1833,a,577,1
1830,a,578,1
1831,a,579,1
1836,a,580,1
1837,a,581,1
1834,a,582,1
1835,a,583,1
1838,a,584,1
1839,a,585,1
939,a,586,1
938,a,587,1
933,a,588,1
932,a,589,1
931,a,590,1
930,a,591,1
937,a,592,1
936,a,593,1
935,a,594,1
934,a,595,1
829,a,596,1
828,a,597,1
825,a,598,1
824,a,599,1
827,a,600,1
826,a,601,1
821,a,602,1
820,a,603,1
823,a,604,1
822,a,605,1
1483,a,606,1
1482,a,607,1
1481,a,608,1
1480,a,609,1
1487,a,610,1
1486,a,611,1
1485,a,612,1
1484,a,613,1
1489,a,614,1
1488,a,615,1
797,a,616,1
796,a,617,1
795,a,618,1
794,a,619,1
793,a,620,1
792,a,621,1
791,a,622,1
790,a,623,1
1719,a,624,1
1718,a,625,1
799,a,626,1
798,a,627,1
612,a,628,1
613,a,629,1
610,a,630,1
1139,a,631,1
1138,a,632,1
1133,a,633,1
1132,a,634,1
1131,a,635,1
1130,a,636,1
1137,a,637,1
1136,a,638,1
1135,a,639,1
1134,a,640,1
614,a,641,1
1277,a,642,1
519,a,643,1
518,a,644,1
1009,a,645,1
1008,a,646,1
1007,a,647,1
1006,a,648,1
1005,a,649,1
1004,a,650,1
515,a,651,1
1002,a,652,1
1001,a,653,1
1000,a,654,1
1227,a,655,1
1226,a,656,1
1225,a,657,1
620,a,658,1
627,a,659,1
626,a,660,1
625,a,661,1
1220,a,662,1
629,a,663,1
628,a,664,1
1229,a,665,1
1228,a,666,1
2,a,667,1
1286,a,668,1
11,a,669,1
10,a,670,1
13,a,671,1
12,a,672,1
15,a,673,1
14,a,674,1
17,a,675,1
16,a,676,1
19,a,677,1
18,a,678,1
201,a,679,1
200,a,680,1
203,a,681,1
202,a,682,1
205,a,683,1
204,a,684,1
207,a,685,1
206,a,686,1
209,a,687,1
208,a,688,1
1573,a,689,1
1572,a,690,1
1571,a,691,1
1570,a,692,1
1577,a,693,1
1576,a,694,1
1575,a,695,1
1574,a,696,1
1829,a,697,1
1828,a,698,1
1825,a,699,1
1824,a,700,1
1827,a,701,1
1826,a,702,1
1821,a,703,1
1820,a,704,1
1823,a,705,1
1822,a,706,1
928,a,707,1
929,a,708,1
920,a,709,1
921,a,710,1
922,a,711,1
923,a,712,1
924,a,713,1
925,a,714,1
926,a,715,1
927,a,716,1
832,a,717,1
833,a,718,1
830,a,719,1
831,a,720,1
836,a,721,1
837,a,722,1
834,a,723,1
835,a,724,1
838,a,725,1
839,a,726,1
3,a,727,1
784,a,728,1
785,a,729,1
786,a,730,1
787,a,731,1
780,a,732,1
781,a,733,1
782,a,734,1
783,a,735,1
1726,a,736,1
1727,a,737,1
1724,a,738,1
1725,a,739,1
788,a,740,1
789,a,741,1
1720,a,742,1
1721,a,743,1
60,a,744,1
61,a,745,1
62,a,746,1
63,a,747,1
64,a,748,1
65,a,749,1
66,a,750,1
67,a,751,1
68,a,752,1
69,a,753,1
1371,a,754,1
1588,a,755,1
1589,a,756,1
1370,a,757,1
1582,a,758,1
1583,a,759,1
1580,a,760,1
1581,a,761,1
1586,a,762,1
1373,a,763,1
1584,a,764,1
1585,a,765,1
1038,a,766,1
1372,a,767,1
508,a,768,1
509,a,769,1
1032,a,770,1
507,a,771,1
504,a,772,1
505,a,773,1
502,a,774,1
503,a,775,1
500,a,776,1
402,a,777,1
630,a,778,1
631,a,779,1
632,a,780,1
633,a,781,1
1216,a,782,1
401,a,783,1
636,a,784,1
637,a,785,1
638,a,786,1
639,a,787,1
1218,a,788,1
1219,a,789,1
1728,a,790,1
1729,a,791,1
1454,a,792,1
1455,a,793,1
1456,a,794,1
1105,a,795,1
1450,a,796,1
1103,a,797,1
1452,a,798,1
1453,a,799,1
1458,a,800,1
1459,a,801,1
1108,a,802,1
1109,a,803,1
1722,a,804,1
1723,a,805,1
216,a,806,1
217,a,807,1
214,a,808,1
215,a,809,1
212,a,810,1
213,a,811,1
210,a,812,1
211,a,813,1
218,a,814,1
219,a,815,1
462,a,816,1
4,a,817,1
1858,a,818,1
1859,a,819,1
1850,a,820,1
1851,a,821,1
1852,a,822,1
1853,a,823,1
1854,a,824,1
1855,a,825,1
1856,a,826,1
1857,a,827,1
919,a,828,1
918,a,829,1
915,a,830,1
914,a,831,1
917,a,832,1
916,a,833,1
911,a,834,1
910,a,835,1
913,a,836,1
912,a,837,1
516,a,838,1
847,a,839,1
846,a,840,1
845,a,841,1
844,a,842,1
843,a,843,1
842,a,844,1
841,a,845,1
840,a,846,1
849,a,847,1
848,a,848,1
459,a,849,1
1587,a,850,1
1739,a,851,1
1738,a,852,1
1731,a,853,1
1730,a,854,1
1733,a,855,1
1732,a,856,1
662,a,857,1
1734,a,858,1
1737,a,859,1
1736,a,860,1
1039,a,861,1
753,a,862,1
752,a,863,1
751,a,864,1
750,a,865,1
757,a,866,1
756,a,867,1
755,a,868,1
754,a,869,1
759,a,870,1
758,a,871,1
1595,a,872,1
506,a,873,1
1597,a,874,1
1596,a,875,1
1591,a,876,1
1590,a,877,1
1593,a,878,1
1033,a,879,1
1599,a,880,1
1030,a,881,1
1025,a,882,1
1024,a,883,1
1027,a,884,1
1031,a,885,1
1021,a,886,1
1020,a,887,1
1023,a,888,1
1022,a,889,1
1036,a,890,1
1029,a,891,1
1028,a,892,1
1037,a,893,1
1034,a,894,1
501,a,895,1
605,a,896,1
604,a,897,1
607,a,898,1
606,a,899,1
601,a,900,1
600,a,901,1
603,a,902,1
602,a,903,1
1205,a,904,1
1204,a,905,1
1207,a,906,1
1206,a,907,1
609,a,908,1
1210,a,909,1
1203,a,910,1
1202,a,911,1
1211,a,912,1
634,a,913,1
635,a,914,1
1214,a,915,1
1215,a,916,1
1111,a,917,1
1110,a,918,1
1113,a,919,1
1112,a,920,1
5,a,921,1
1114,a,922,1
1117,a,923,1
1440,a,924,1
1119,a,925,1
1118,a,926,1
1351,a,927,1
1449,a,928,1
1448,a,929,1
1350,a,930,1
461,a,931,1
1356,a,932,1
463,a,933,1
489,a,934,1
488,a,935,1
487,a,936,1
486,a,937,1
485,a,938,1
1354,a,939,1
483,a,940,1
482,a,941,1
481,a,942,1
480,a,943,1
199,a,944,1
198,a,945,1
195,a,946,1
194,a,947,1
197,a,948,1
196,a,949,1
191,a,950,1
190,a,951,1
193,a,952,1
192,a,953,1
1106,a,954,1
1107,a,955,1
1274,a,956,1
1104,a,957,1
1457,a,958,1
1102,a,959,1
1451,a,960,1
1100,a,961,1
1101,a,962,1
902,a,963,1
903,a,964,1
1849,a,965,1
1848,a,966,1
906,a,967,1
907,a,968,1
904,a,969,1
905,a,970,1
1843,a,971,1
1842,a,972,1
908,a,973,1
1840,a,974,1
1847,a,975,1
1846,a,976,1
1845,a,977,1
1844,a,978,1
854,a,979,1
855,a,980,1
856,a,981,1
857,a,982,1
850,a,983,1
851,a,984,1
852,a,985,1
853,a,986,1
858,a,987,1
859,a,988,1
6,a,989,1
425,a,990,1
740,a,991,1
741,a,992,1
742,a,993,1
743,a,994,1
744,a,995,1
745,a,996,1
746,a,997,1
747,a,998,1
748,a,999,1
749,a,1000,1
1050,a,1001,1
1051,a,1002,1
1052,a,1003,1
1053,a,1004,1
1054,a,1005,1
1055,a,1006,1
1056,a,1007,1
1057,a,1008,1
1058,a,1009,1
1059,a,1010,1
1696,a,1011,1
1697,a,1012,1
1694,a,1013,1
1695,a,1014,1
1692,a,1015,1
1693,a,1016,1
1690,a,1017,1
1691,a,1018,1
715,a,1019,1
1698,a,1020,1
1699,a,1021,1
1278,a,1022,1
1279,a,1023,1
618,a,1024,1
619,a,1025,1
1270,a,1026,1
1271,a,1027,1
1272,a,1028,1
611,a,1029,1
616,a,1030,1
617,a,1031,1
1276,a,1032,1
615,a,1033,1
711,a,1034,1
710,a,1035,1
1491,a,1036,1
1472,a,1037,1
1473,a,1038,1
1470,a,1039,1
1471,a,1040,1
1476,a,1041,1
1477,a,1042,1
1474,a,1043,1
1475,a,1044,1
1478,a,1045,1
1479,a,1046,1
1304,a,1047,1
1305,a,1048,1
1306,a,1049,1
1307,a,1050,1
1300,a,1051,1
1301,a,1052,1
1302,a,1053,1
1303,a,1054,1
1308,a,1055,1
1309,a,1056,1
498,a,1057,1
499,a,1058,1
494,a,1059,1
495,a,1060,1
496,a,1061,1
497,a,1062,1
490,a,1063,1
491,a,1064,1
492,a,1065,1
493,a,1066,1
24,a,1067,1
25,a,1068,1
26,a,1069,1
27,a,1070,1
20,a,1071,1
21,a,1072,1
22,a,1073,1
23,a,1074,1
28,a,1075,1
29,a,1076,1
7,a,1077,1
446,a,1078,1
591,a,1079,1
590,a,1080,1
593,a,1081,1
1876,a,1082,1
1877,a,1083,1
1874,a,1084,1
1875,a,1085,1
1872,a,1086,1
1873,a,1087,1
1870,a,1088,1
1871,a,1089,1
595,a,1090,1
1878,a,1091,1
1879,a,1092,1
977,a,1093,1
976,a,1094,1
975,a,1095,1
974,a,1096,1
973,a,1097,1
972,a,1098,1
971,a,1099,1
970,a,1100,1
596,a,1101,1
979,a,1102,1
978,a,1103,1
182,a,1104,1
183,a,1105,1
180,a,1106,1
181,a,1107,1
186,a,1108,1
187,a,1109,1
184,a,1110,1
185,a,1111,1
188,a,1112,1
189,a,1113,1
869,a,1114,1
868,a,1115,1
861,a,1116,1
860,a,1117,1
863,a,1118,1
862,a,1119,1
865,a,1120,1
864,a,1121,1
867,a,1122,1
866,a,1123,1
883,a,1124,1
882,a,1125,1
881,a,1126,1
880,a,1127,1
887,a,1128,1
886,a,1129,1
885,a,1130,1
884,a,1131,1
889,a,1132,1
888,a,1133,1
775,a,1134,1
774,a,1135,1
777,a,1136,1
776,a,1137,1
771,a,1138,1
770,a,1139,1
773,a,1140,1
772,a,1141,1
779,a,1142,1
778,a,1143,1
77,a,1144,1
76,a,1145,1
75,a,1146,1
74,a,1147,1
73,a,1148,1
72,a,1149,1
71,a,1150,1
70,a,1151,1
79,a,1152,1
78,a,1153,1
1043,a,1154,1
1042,a,1155,1
1041,a,1156,1
1040,a,1157,1
1047,a,1158,1
1046,a,1159,1
1045,a,1160,1
1044,a,1161,1
1049,a,1162,1
1048,a,1163,1
1681,a,1164,1
1680,a,1165,1
1683,a,1166,1
1682,a,1167,1
1685,a,1168,1
1684,a,1169,1
1687,a,1170,1
1686,a,1171,1
1689,a,1172,1
1688,a,1173,1
1269,a,1174,1
1268,a,1175,1
669,a,1176,1
668,a,1177,1
1263,a,1178,1
1262,a,1179,1
665,a,1180,1
664,a,1181,1
1267,a,1182,1
1266,a,1183,1
1265,a,1184,1
1264,a,1185,1
1469,a,1186,1
1468,a,1187,1
1465,a,1188,1
1018,a,1189,1
1467,a,1190,1
1466,a,1191,1
1461,a,1192,1
1460,a,1193,1
1463,a,1194,1
521,a,1195,1
1317,a,1196,1
1316,a,1197,1
1315,a,1198,1
1314,a,1199,1
1313,a,1200,1
1312,a,1201,1
1311,a,1202,1
1310,a,1203,1
1319,a,1204,1
1318,a,1205,1
1010,a,1206,1
1011,a,1207,1
319,a,1208,1
318,a,1209,1
313,a,1210,1
312,a,1211,1
311,a,1212,1
310,a,1213,1
317,a,1214,1
316,a,1215,1
315,a,1216,1
314,a,1217,1
1520,a,1218,1
443,a,1219,1
442,a,1220,1
441,a,1221,1
440,a,1222,1
420,a,1223,1
447,a,1224,1
1330,a,1225,1
445,a,1226,1
444,a,1227,1
403,a,1228,1
1861,a,1229,1
1860,a,1230,1
1863,a,1231,1
1862,a,1232,1
1865,a,1233,1
1864,a,1234,1
1867,a,1235,1
1866,a,1236,1
1869,a,1237,1
1868,a,1238,1
964,a,1239,1
965,a,1240,1
966,a,1241,1
967,a,1242,1
960,a,1243,1
961,a,1244,1
962,a,1245,1
963,a,1246,1
968,a,1247,1
969,a,1248,1
286,a,1249,1
1537,a,1250,1
878,a,1251,1
1240,a,1252,1
876,a,1253,1
877,a,1254,1
874,a,1255,1
875,a,1256,1
872,a,1257,1
1535,a,1258,1
870,a,1259,1
871,a,1260,1
597,a,1261,1
1242,a,1262,1
9,a,1263,1
1533,a,1264,1
1244,a,1265,1
890,a,1266,1
891,a,1267,1
892,a,1268,1
893,a,1269,1
894,a,1270,1
895,a,1271,1
896,a,1272,1
897,a,1273,1
898,a,1274,1
899,a,1275,1
1530,a,1276,1
649,a,1277,1
1248,a,1278,1
641,a,1279,1
422,a,1280,1
1788,a,1281,1
1789,a,1282,1
768,a,1283,1
769,a,1284,1
265,a,1285,1
1780,a,1286,1
763,a,1287,1
760,a,1288,1
761,a,1289,1
766,a,1290,1
767,a,1291,1
764,a,1292,1
765,a,1293,1
1078,a,1294,1
1079,a,1295,1
1076,a,1296,1
1077,a,1297,1
1074,a,1298,1
1075,a,1299,1
1072,a,1300,1
1073,a,1301,1
1070,a,1302,1
1071,a,1303,1
1678,a,1304,1
1679,a,1305,1
1674,a,1306,1
1675,a,1307,1
1676,a,1308,1
1677,a,1309,1
1670,a,1310,1
1671,a,1311,1
1672,a,1312,1
1673,a,1313,1
1094,a,1314,1
1095,a,1315,1
1096,a,1316,1
1097,a,1317,1
678,a,1318,1
1091,a,1319,1
1092,a,1320,1
1093,a,1321,1
674,a,1322,1
675,a,1323,1
676,a,1324,1
677,a,1325,1
1098,a,1326,1
1099,a,1327,1
672,a,1328,1
673,a,1329,1
645,a,1330,1
1418,a,1331,1
1419,a,1332,1
1410,a,1333,1
1411,a,1334,1
1412,a,1335,1
1413,a,1336,1
1414,a,1337,1
1415,a,1338,1
1416,a,1339,1
1417,a,1340,1
1322,a,1341,1
1323,a,1342,1
1320,a,1343,1
1321,a,1344,1
1326,a,1345,1
1327,a,1346,1
1324,a,1347,1
1325,a,1348,1
1328,a,1349,1
1329,a,1350,1
1531,a,1351,1
1524,a,1352,1
1525,a,1353,1
1254,a,1354,1
1255,a,1355,1
1252,a,1356,1
1521,a,1357,1
1522,a,1358,1
1523,a,1359,1
1528,a,1360,1
1529,a,1361,1
1258,a,1362,1
1259,a,1363,1
308,a,1364,1
309,a,1365,1
300,a,1366,1
301,a,1367,1
302,a,1368,1
303,a,1369,1
304,a,1370,1
305,a,1371,1
306,a,1372,1
307,a,1373,1
473,a,1374,1
1898,a,1375,1
1899,a,1376,1
1894,a,1377,1
1895,a,1378,1
1896,a,1379,1
1897,a,1380,1
1890,a,1381,1
1891,a,1382,1
1892,a,1383,1
1893,a,1384,1
959,a,1385,1
958,a,1386,1
951,a,1387,1
950,a,1388,1
953,a,1389,1
952,a,1390,1
955,a,1391,1
954,a,1392,1
957,a,1393,1
956,a,1394,1
667,a,1395,1
666,a,1396,1
1261,a,1397,1
1799,a,1398,1
1798,a,1399,1
719,a,1400,1
718,a,1401,1
717,a,1402,1
663,a,1403,1
1791,a,1404,1
1790,a,1405,1
713,a,1406,1
712,a,1407,1
1795,a,1408,1
1794,a,1409,1
661,a,1410,1
716,a,1411,1
660,a,1412,1
1069,a,1413,1
1068,a,1414,1
1061,a,1415,1
1060,a,1416,1
1063,a,1417,1
1062,a,1418,1
1065,a,1419,1
1064,a,1420,1
1067,a,1421,1
1066,a,1422,1
1669,a,1423,1
1668,a,1424,1
1667,a,1425,1
1666,a,1426,1
1665,a,1427,1
1664,a,1428,1
1663,a,1429,1
1662,a,1430,1
1661,a,1431,1
1660,a,1432,1
1087,a,1433,1
1086,a,1434,1
1085,a,1435,1
1084,a,1436,1
1083,a,1437,1
1082,a,1438,1
1081,a,1439,1
1080,a,1440,1
599,a,1441,1
598,a,1442,1
1089,a,1443,1
1088,a,1444,1
714,a,1445,1
1409,a,1446,1
1408,a,1447,1
1403,a,1448,1
1402,a,1449,1
1401,a,1450,1
1400,a,1451,1
1407,a,1452,1
1406,a,1453,1
1405,a,1454,1
1404,a,1455,1
1546,a,1456,1
449,a,1457,1
448,a,1458,1
1339,a,1459,1
1338,a,1460,1
1547,a,1461,1
1335,a,1462,1
1334,a,1463,1
1337,a,1464,1
1336,a,1465,1
1331,a,1466,1
690,a,1467,1
1333,a,1468,1
1332,a,1469,1
691,a,1470,1
1542,a,1471,1
1543,a,1472,1
39,a,1473,1
38,a,1474,1
1540,a,1475,1
33,a,1476,1
32,a,1477,1
31,a,1478,1
30,a,1479,1
37,a,1480,1
36,a,1481,1
35,a,1482,1
34,a,1483,1
1241,a,1484,1
1536,a,1485,1
1243,a,1486,1
1534,a,1487,1
1245,a,1488,1
1532,a,1489,1
1247,a,1490,1
646,a,1491,1
1249,a,1492,1
648,a,1493,1
1539,a,1494,1
1538,a,1495,1
339,a,1496,1
338,a,1497,1
335,a,1498,1
334,a,1499,1
337,a,1500,1
336,a,1501,1
331,a,1502,1
330,a,1503,1
333,a,1504,1
332,a,1505,1
8,a,1506,1
1464,a,1507,1
1353,a,1508,1
1462,a,1509,1
1352,a,1510,1
1889,a,1511,1
1888,a,1512,1
1887,a,1513,1
1886,a,1514,1
1885,a,1515,1
1884,a,1516,1
1883,a,1517,1
1882,a,1518,1
1881,a,1519,1
1880,a,1520,1
948,a,1521,1
949,a,1522,1
946,a,1523,1
947,a,1524,1
944,a,1525,1
945,a,1526,1
942,a,1527,1
943,a,1528,1
940,a,1529,1
941,a,1530,1
133,a,1531,1
132,a,1532,1
131,a,1533,1
130,a,1534,1
137,a,1535,1
136,a,1536,1
135,a,1537,1
134,a,1538,1
139,a,1539,1
138,a,1540,1
708,a,1541,1
709,a,1542,1
704,a,1543,1
705,a,1544,1
706,a,1545,1
707,a,1546,1
700,a,1547,1
701,a,1548,1
702,a,1549,1
703,a,1550,1
88,a,1551,1
89,a,1552,1
82,a,1553,1
83,a,1554,1
80,a,1555,1
81,a,1556,1
86,a,1557,1
87,a,1558,1
84,a,1559,1
85,a,1560,1
762,a,1561,1
1658,a,1562,1
1659,a,1563,1
1652,a,1564,1
1653,a,1565,1
1650,a,1566,1
1651,a,1567,1
1656,a,1568,1
1657,a,1569,1
1654,a,1570,1
1655,a,1571,1
586,a,1572,1
587,a,1573,1
584,a,1574,1
585,a,1575,1
582,a,1576,1
583,a,1577,1
580,a,1578,1
581,a,1579,1
588,a,1580,1
589,a,1581,1
1348,a,1582,1
1436,a,1583,1
1437,a,1584,1
