Name,Original Category,Original Category Place,Assigned Category,Assigned Category Place,Competing Categories,Details
yoganation,buddhism_yoga_meditation,124,buddhism_yoga_meditation,124,1,"buddhism_yoga_meditation,124"
YogaTag,buddhism_yoga_meditation,45,buddhism_yoga_meditation,45,1,"buddhism_yoga_meditation,45"
Yoga_Living,buddhism_yoga_meditation,61,buddhism_yoga_meditation,61,1,"buddhism_yoga_meditation,61"
h0tYoga,buddhism_yoga_meditation,175,buddhism_yoga_meditation,175,1,"buddhism_yoga_meditation,175"
ViriamKaur,buddhism_yoga_meditation,145,buddhism_yoga_meditation,145,1,"buddhism_yoga_meditation,145"
YJEVENTS,buddhism_yoga_meditation,27,buddhism_yoga_meditation,27,1,"buddhism_yoga_meditation,27"
ARedLotus,buddhism_yoga_meditation,94,buddhism_yoga_meditation,94,1,"buddhism_yoga_meditation,94"
DonnaKFreeman,buddhism_yoga_meditation,96,buddhism_yoga_meditation,96,1,"buddhism_yoga_meditation,96"
appleyoga,buddhism_yoga_meditation,167,buddhism_yoga_meditation,167,1,"buddhism_yoga_meditation,167"
YogaWorks,buddhism_yoga_meditation,121,buddhism_yoga_meditation,121,1,"buddhism_yoga_meditation,121"
Virtual_Yoga,buddhism_yoga_meditation,7,buddhism_yoga_meditation,7,1,"buddhism_yoga_meditation,7"
yogaguideindia,buddhism_yoga_meditation,172,buddhism_yoga_meditation,172,1,"buddhism_yoga_meditation,172"
KimMcNeilYoga,buddhism_yoga_meditation,164,buddhism_yoga_meditation,164,1,"buddhism_yoga_meditation,164"
yogamomz,buddhism_yoga_meditation,160,buddhism_yoga_meditation,160,1,"buddhism_yoga_meditation,160"
snowflakeyoga,buddhism_yoga_meditation,155,buddhism_yoga_meditation,155,1,"buddhism_yoga_meditation,155"
omgal,buddhism_yoga_meditation,123,buddhism_yoga_meditation,123,1,"buddhism_yoga_meditation,123"
lindsayyoga,buddhism_yoga_meditation,93,buddhism_yoga_meditation,93,1,"buddhism_yoga_meditation,93"
OMyoga,buddhism_yoga_meditation,30,buddhism_yoga_meditation,30,1,"buddhism_yoga_meditation,30"
IntegralHack,buddhism_yoga_meditation,86,buddhism_yoga_meditation,86,1,"buddhism_yoga_meditation,86"
Yoganomics,buddhism_yoga_meditation,186,buddhism_yoga_meditation,186,1,"buddhism_yoga_meditation,186"
MelissaDawnYoga,buddhism_yoga_meditation,144,buddhism_yoga_meditation,144,1,"buddhism_yoga_meditation,144"
YogaNews,buddhism_yoga_meditation,3,buddhism_yoga_meditation,3,1,"buddhism_yoga_meditation,3"
yoga_girl_today,buddhism_yoga_meditation,83,buddhism_yoga_meditation,83,1,"buddhism_yoga_meditation,83"
MCYogi108,buddhism_yoga_meditation,101,buddhism_yoga_meditation,101,1,"buddhism_yoga_meditation,101"
aboutyoga,buddhism_yoga_meditation,195,buddhism_yoga_meditation,195,1,"buddhism_yoga_meditation,195"
artofyoga,buddhism_yoga_meditation,142,buddhism_yoga_meditation,142,1,"buddhism_yoga_meditation,142"
LamaSuryaDas,buddhism_yoga_meditation,74,buddhism_yoga_meditation,74,1,"buddhism_yoga_meditation,74"
whollyyoga,buddhism_yoga_meditation,34,buddhism_yoga_meditation,34,1,"buddhism_yoga_meditation,34"
KripaluCenter,buddhism_yoga_meditation,21,buddhism_yoga_meditation,21,1,"buddhism_yoga_meditation,21"
IntegralYoga,buddhism_yoga_meditation,41,buddhism_yoga_meditation,41,1,"buddhism_yoga_meditation,41"
SarahKohl,buddhism_yoga_meditation,170,buddhism_yoga_meditation,170,1,"buddhism_yoga_meditation,170"
yogiSTING,buddhism_yoga_meditation,166,buddhism_yoga_meditation,166,1,"buddhism_yoga_meditation,166"
yogageekgirl,buddhism_yoga_meditation,157,buddhism_yoga_meditation,157,1,"buddhism_yoga_meditation,157"
Hugger_Mugger,buddhism_yoga_meditation,190,buddhism_yoga_meditation,190,1,"buddhism_yoga_meditation,190"
Zen_Moments,buddhism_yoga_meditation,179,buddhism_yoga_meditation,179,1,"buddhism_yoga_meditation,179"
YogaUpdates,buddhism_yoga_meditation,13,buddhism_yoga_meditation,13,1,"buddhism_yoga_meditation,13"
SwSatchidananda,buddhism_yoga_meditation,39,buddhism_yoga_meditation,39,1,"buddhism_yoga_meditation,39"
IyengarYogaNC,buddhism_yoga_meditation,110,buddhism_yoga_meditation,110,1,"buddhism_yoga_meditation,110"
shantignr8tion,buddhism_yoga_meditation,200,buddhism_yoga_meditation,200,1,"buddhism_yoga_meditation,200"
YogaGuide,buddhism_yoga_meditation,18,buddhism_yoga_meditation,18,1,"buddhism_yoga_meditation,18"
ShivaRea,buddhism_yoga_meditation,25,buddhism_yoga_meditation,25,1,"buddhism_yoga_meditation,25"
elephantjournal,buddhism_yoga_meditation,5,buddhism_yoga_meditation,5,2,"nature_energy_climatechange_sustainability_ecology,82,buddhism_yoga_meditation,5"
BobWeisenberg,buddhism_yoga_meditation,17,buddhism_yoga_meditation,17,1,"buddhism_yoga_meditation,17"
YogaVibes,buddhism_yoga_meditation,51,buddhism_yoga_meditation,51,1,"buddhism_yoga_meditation,51"
lasara_allen,buddhism_yoga_meditation,171,buddhism_yoga_meditation,171,1,"buddhism_yoga_meditation,171"
VIRAYOGA,buddhism_yoga_meditation,153,buddhism_yoga_meditation,153,1,"buddhism_yoga_meditation,153"
yoginijade,buddhism_yoga_meditation,152,buddhism_yoga_meditation,152,1,"buddhism_yoga_meditation,152"
yogitoes,buddhism_yoga_meditation,136,buddhism_yoga_meditation,136,1,"buddhism_yoga_meditation,136"
BuddhistGeeks,buddhism_yoga_meditation,64,buddhism_yoga_meditation,64,1,"buddhism_yoga_meditation,64"
ayogist,buddhism_yoga_meditation,84,buddhism_yoga_meditation,84,1,"buddhism_yoga_meditation,84"
kathrynbudig,buddhism_yoga_meditation,31,buddhism_yoga_meditation,31,1,"buddhism_yoga_meditation,31"
TaraStiles,buddhism_yoga_meditation,11,buddhism_yoga_meditation,11,1,"buddhism_yoga_meditation,11"
LauraYogimama,buddhism_yoga_meditation,173,buddhism_yoga_meditation,173,1,"buddhism_yoga_meditation,173"
Yogatothepeople,buddhism_yoga_meditation,139,buddhism_yoga_meditation,139,1,"buddhism_yoga_meditation,139"
yisforyogini,buddhism_yoga_meditation,56,buddhism_yoga_meditation,56,1,"buddhism_yoga_meditation,56"
IntegralYogaMag,buddhism_yoga_meditation,23,buddhism_yoga_meditation,23,1,"buddhism_yoga_meditation,23"
ashtangayoga,buddhism_yoga_meditation,65,buddhism_yoga_meditation,65,1,"buddhism_yoga_meditation,65"
marketyoga,buddhism_yoga_meditation,197,buddhism_yoga_meditation,197,1,"buddhism_yoga_meditation,197"
Bikramisms,buddhism_yoga_meditation,188,buddhism_yoga_meditation,188,1,"buddhism_yoga_meditation,188"
KrishnaDas,buddhism_yoga_meditation,114,buddhism_yoga_meditation,114,1,"buddhism_yoga_meditation,114"
YogaLifeStyIe,buddhism_yoga_meditation,103,buddhism_yoga_meditation,103,1,"buddhism_yoga_meditation,103"
premapadma,buddhism_yoga_meditation,79,buddhism_yoga_meditation,79,1,"buddhism_yoga_meditation,79"
PureYogaHK,buddhism_yoga_meditation,72,buddhism_yoga_meditation,72,1,"buddhism_yoga_meditation,72"
yogoer,buddhism_yoga_meditation,69,buddhism_yoga_meditation,69,1,"buddhism_yoga_meditation,69"
PatriciaBWriter,buddhism_yoga_meditation,199,buddhism_yoga_meditation,199,1,"buddhism_yoga_meditation,199"
yogarevelation,buddhism_yoga_meditation,19,buddhism_yoga_meditation,19,1,"buddhism_yoga_meditation,19"
yoga_peace,buddhism_yoga_meditation,35,buddhism_yoga_meditation,35,1,"buddhism_yoga_meditation,35"
bepresentinc,buddhism_yoga_meditation,104,buddhism_yoga_meditation,104,1,"buddhism_yoga_meditation,104"
HathaYogaBoy,buddhism_yoga_meditation,48,buddhism_yoga_meditation,48,1,"buddhism_yoga_meditation,48"
BhaktiYogaShala,buddhism_yoga_meditation,178,buddhism_yoga_meditation,178,1,"buddhism_yoga_meditation,178"
Yoga_Harmony,buddhism_yoga_meditation,140,buddhism_yoga_meditation,140,1,"buddhism_yoga_meditation,140"
holisticyogini,buddhism_yoga_meditation,128,buddhism_yoga_meditation,128,1,"buddhism_yoga_meditation,128"
tinybuddha,buddhism_yoga_meditation,24,buddhism_yoga_meditation,24,2,"philosophy_jewish_religion_islam,114,buddhism_yoga_meditation,24"
Flowyogamag,buddhism_yoga_meditation,81,buddhism_yoga_meditation,81,1,"buddhism_yoga_meditation,81"
Yoga_Hive,buddhism_yoga_meditation,53,buddhism_yoga_meditation,53,1,"buddhism_yoga_meditation,53"
Yogalayam,buddhism_yoga_meditation,148,buddhism_yoga_meditation,148,1,"buddhism_yoga_meditation,148"
sevapuri,buddhism_yoga_meditation,146,buddhism_yoga_meditation,146,1,"buddhism_yoga_meditation,146"
AnmolMehtaYoga,buddhism_yoga_meditation,120,buddhism_yoga_meditation,120,1,"buddhism_yoga_meditation,120"
jerseycorn1,buddhism_yoga_meditation,87,buddhism_yoga_meditation,87,1,"buddhism_yoga_meditation,87"
MitziConnell,buddhism_yoga_meditation,60,buddhism_yoga_meditation,60,1,"buddhism_yoga_meditation,60"
yuzuki_m,buddhism_yoga_meditation,162,buddhism_yoga_meditation,162,1,"buddhism_yoga_meditation,162"
YogaGlo,buddhism_yoga_meditation,36,buddhism_yoga_meditation,36,1,"buddhism_yoga_meditation,36"
yogadeals,buddhism_yoga_meditation,57,buddhism_yoga_meditation,57,1,"buddhism_yoga_meditation,57"
yogasanctuary,buddhism_yoga_meditation,76,buddhism_yoga_meditation,76,1,"buddhism_yoga_meditation,76"
amyschatzyoga,buddhism_yoga_meditation,193,buddhism_yoga_meditation,193,1,"buddhism_yoga_meditation,193"
bendyoga,buddhism_yoga_meditation,75,buddhism_yoga_meditation,75,1,"buddhism_yoga_meditation,75"
streetyoga,buddhism_yoga_meditation,85,buddhism_yoga_meditation,85,1,"buddhism_yoga_meditation,85"
YogaClassPlan,buddhism_yoga_meditation,54,buddhism_yoga_meditation,54,1,"buddhism_yoga_meditation,54"
yogaweb,buddhism_yoga_meditation,15,buddhism_yoga_meditation,15,1,"buddhism_yoga_meditation,15"
yoga_digest,buddhism_yoga_meditation,192,buddhism_yoga_meditation,192,1,"buddhism_yoga_meditation,192"
magofyoga,buddhism_yoga_meditation,158,buddhism_yoga_meditation,158,1,"buddhism_yoga_meditation,158"
yogamint,buddhism_yoga_meditation,134,buddhism_yoga_meditation,134,1,"buddhism_yoga_meditation,134"
SNOWGA,buddhism_yoga_meditation,132,buddhism_yoga_meditation,132,1,"buddhism_yoga_meditation,132"
lkaminoff,buddhism_yoga_meditation,105,buddhism_yoga_meditation,105,1,"buddhism_yoga_meditation,105"
YogaTree,buddhism_yoga_meditation,82,buddhism_yoga_meditation,82,1,"buddhism_yoga_meditation,82"
zenpeacekeeper,buddhism_yoga_meditation,88,buddhism_yoga_meditation,88,2,"humanrights_peace_activism_poverty_justice,140,buddhism_yoga_meditation,88"
drishtiyoga,buddhism_yoga_meditation,168,buddhism_yoga_meditation,168,1,"buddhism_yoga_meditation,168"
shareyoga,buddhism_yoga_meditation,78,buddhism_yoga_meditation,78,1,"buddhism_yoga_meditation,78"
yogadork,buddhism_yoga_meditation,2,buddhism_yoga_meditation,2,1,"buddhism_yoga_meditation,2"
soulwhispersvt,buddhism_yoga_meditation,156,buddhism_yoga_meditation,156,1,"buddhism_yoga_meditation,156"
downwarddog,buddhism_yoga_meditation,149,buddhism_yoga_meditation,149,1,"buddhism_yoga_meditation,149"
YoGeek,buddhism_yoga_meditation,115,buddhism_yoga_meditation,115,1,"buddhism_yoga_meditation,115"
JivamuktiNYC,buddhism_yoga_meditation,100,buddhism_yoga_meditation,100,1,"buddhism_yoga_meditation,100"
CorePowerYoga,buddhism_yoga_meditation,32,buddhism_yoga_meditation,32,1,"buddhism_yoga_meditation,32"
stillyoga,buddhism_yoga_meditation,58,buddhism_yoga_meditation,58,1,"buddhism_yoga_meditation,58"
rodney_yee,buddhism_yoga_meditation,22,buddhism_yoga_meditation,22,1,"buddhism_yoga_meditation,22"
OFFTHEMATYOGA,buddhism_yoga_meditation,102,buddhism_yoga_meditation,102,1,"buddhism_yoga_meditation,102"
BigHappyTweets,buddhism_yoga_meditation,163,buddhism_yoga_meditation,163,1,"buddhism_yoga_meditation,163"
SempervivaYoga,buddhism_yoga_meditation,161,buddhism_yoga_meditation,161,1,"buddhism_yoga_meditation,161"
yogablogger,buddhism_yoga_meditation,143,buddhism_yoga_meditation,143,1,"buddhism_yoga_meditation,143"
BabaRamDass,buddhism_yoga_meditation,133,buddhism_yoga_meditation,133,1,"buddhism_yoga_meditation,133"
Gaiam,buddhism_yoga_meditation,9,buddhism_yoga_meditation,9,1,"buddhism_yoga_meditation,9"
YogaDelMar,buddhism_yoga_meditation,80,buddhism_yoga_meditation,80,1,"buddhism_yoga_meditation,80"
theyogapage,buddhism_yoga_meditation,59,buddhism_yoga_meditation,59,1,"buddhism_yoga_meditation,59"
PlanetYogaHK,buddhism_yoga_meditation,113,buddhism_yoga_meditation,113,1,"buddhism_yoga_meditation,113"
HisHoliness,buddhism_yoga_meditation,169,buddhism_yoga_meditation,169,1,"buddhism_yoga_meditation,169"
FlorianYoga,buddhism_yoga_meditation,117,buddhism_yoga_meditation,117,1,"buddhism_yoga_meditation,117"
everythingyoga,buddhism_yoga_meditation,20,buddhism_yoga_meditation,20,1,"buddhism_yoga_meditation,20"
yogalivingspace,buddhism_yoga_meditation,90,buddhism_yoga_meditation,90,1,"buddhism_yoga_meditation,90"
LAYOGAMAGAZINE,buddhism_yoga_meditation,26,buddhism_yoga_meditation,26,1,"buddhism_yoga_meditation,26"
lexiyoga,buddhism_yoga_meditation,180,buddhism_yoga_meditation,180,1,"buddhism_yoga_meditation,180"
WellnessYogini,buddhism_yoga_meditation,151,buddhism_yoga_meditation,151,1,"buddhism_yoga_meditation,151"
lucyactivewear,buddhism_yoga_meditation,95,buddhism_yoga_meditation,95,1,"buddhism_yoga_meditation,95"
DeepakChopra,buddhism_yoga_meditation,29,buddhism_yoga_meditation,29,3,"philosophy_jewish_religion_islam,156,romance_author,34,buddhism_yoga_meditation,29"
yogalizard,buddhism_yoga_meditation,176,buddhism_yoga_meditation,176,1,"buddhism_yoga_meditation,176"
himalayanorg,buddhism_yoga_meditation,174,buddhism_yoga_meditation,174,1,"buddhism_yoga_meditation,174"
YI_Mag,buddhism_yoga_meditation,49,buddhism_yoga_meditation,49,1,"buddhism_yoga_meditation,49"
Amy_Ippoliti,buddhism_yoga_meditation,112,buddhism_yoga_meditation,112,1,"buddhism_yoga_meditation,112"
lotuspad,buddhism_yoga_meditation,43,buddhism_yoga_meditation,43,1,"buddhism_yoga_meditation,43"
jennyonthelam,buddhism_yoga_meditation,91,buddhism_yoga_meditation,91,1,"buddhism_yoga_meditation,91"
BaptisteYoga,buddhism_yoga_meditation,37,buddhism_yoga_meditation,37,1,"buddhism_yoga_meditation,37"
YogaMamaUK,buddhism_yoga_meditation,70,buddhism_yoga_meditation,70,1,"buddhism_yoga_meditation,70"
stralayoga,buddhism_yoga_meditation,165,buddhism_yoga_meditation,165,1,"buddhism_yoga_meditation,165"
daily_buddhism,buddhism_yoga_meditation,159,buddhism_yoga_meditation,159,1,"buddhism_yoga_meditation,159"
dianecesa,buddhism_yoga_meditation,137,buddhism_yoga_meditation,137,1,"buddhism_yoga_meditation,137"
YogaforCynics,buddhism_yoga_meditation,130,buddhism_yoga_meditation,130,1,"buddhism_yoga_meditation,130"
CoraYoga,buddhism_yoga_meditation,6,buddhism_yoga_meditation,6,1,"buddhism_yoga_meditation,6"
tricyclemag,buddhism_yoga_meditation,44,buddhism_yoga_meditation,44,2,"philosophy_jewish_religion_islam,103,buddhism_yoga_meditation,44"
YogaSutras,buddhism_yoga_meditation,52,buddhism_yoga_meditation,52,1,"buddhism_yoga_meditation,52"
yogatuneup,buddhism_yoga_meditation,194,buddhism_yoga_meditation,194,1,"buddhism_yoga_meditation,194"
YogaChicky,buddhism_yoga_meditation,141,buddhism_yoga_meditation,141,1,"buddhism_yoga_meditation,141"
lululemon,buddhism_yoga_meditation,12,buddhism_yoga_meditation,12,2,"buddhism_yoga_meditation,12,swimming_exercise_running_fitness,34"
unitedyogis,buddhism_yoga_meditation,66,buddhism_yoga_meditation,66,1,"buddhism_yoga_meditation,66"
thichnhathanh,buddhism_yoga_meditation,47,buddhism_yoga_meditation,47,1,"buddhism_yoga_meditation,47"
eoinfinnyoga,buddhism_yoga_meditation,201,buddhism_yoga_meditation,201,1,"buddhism_yoga_meditation,201"
CyndiLeeyoga,buddhism_yoga_meditation,185,buddhism_yoga_meditation,185,1,"buddhism_yoga_meditation,185"
Yogispot,buddhism_yoga_meditation,135,buddhism_yoga_meditation,135,1,"buddhism_yoga_meditation,135"
Rock_My_Soles,buddhism_yoga_meditation,116,buddhism_yoga_meditation,116,1,"buddhism_yoga_meditation,116"
FlyingYogini,buddhism_yoga_meditation,28,buddhism_yoga_meditation,28,1,"buddhism_yoga_meditation,28"
AshleyTurner1,buddhism_yoga_meditation,106,buddhism_yoga_meditation,106,1,"buddhism_yoga_meditation,106"
YoginiYates,buddhism_yoga_meditation,109,buddhism_yoga_meditation,109,1,"buddhism_yoga_meditation,109"
swami_sivananda,buddhism_yoga_meditation,183,buddhism_yoga_meditation,183,1,"buddhism_yoga_meditation,183"
Bodaciousyoga,buddhism_yoga_meditation,154,buddhism_yoga_meditation,154,1,"buddhism_yoga_meditation,154"
YogaToday,buddhism_yoga_meditation,127,buddhism_yoga_meditation,127,1,"buddhism_yoga_meditation,127"
davekennedy,buddhism_yoga_meditation,118,buddhism_yoga_meditation,118,1,"buddhism_yoga_meditation,118"
stephanieyogini,buddhism_yoga_meditation,98,buddhism_yoga_meditation,98,1,"buddhism_yoga_meditation,98"
MyYogaOnline,buddhism_yoga_meditation,8,buddhism_yoga_meditation,8,1,"buddhism_yoga_meditation,8"
DalaiLama,buddhism_yoga_meditation,4,buddhism_yoga_meditation,4,4,"humanrights_peace_activism_poverty_justice,37,philosophy_jewish_religion_islam,14,buddhism_yoga_meditation,4,children_charity_philanthropy,84"
YogaRevolution,buddhism_yoga_meditation,129,buddhism_yoga_meditation,129,1,"buddhism_yoga_meditation,129"
WanderlustFest,buddhism_yoga_meditation,71,buddhism_yoga_meditation,71,1,"buddhism_yoga_meditation,71"
YogaBear,buddhism_yoga_meditation,14,buddhism_yoga_meditation,14,1,"buddhism_yoga_meditation,14"
faithhunteryoga,buddhism_yoga_meditation,73,buddhism_yoga_meditation,73,1,"buddhism_yoga_meditation,73"
barebonesyoga,buddhism_yoga_meditation,177,buddhism_yoga_meditation,177,1,"buddhism_yoga_meditation,177"
MandukaYoga,buddhism_yoga_meditation,16,buddhism_yoga_meditation,16,1,"buddhism_yoga_meditation,16"
kimvidya,buddhism_yoga_meditation,99,buddhism_yoga_meditation,99,1,"buddhism_yoga_meditation,99"
JudithYoga,buddhism_yoga_meditation,46,buddhism_yoga_meditation,46,1,"buddhism_yoga_meditation,46"
Buddhism_Now,buddhism_yoga_meditation,92,buddhism_yoga_meditation,92,1,"buddhism_yoga_meditation,92"
YOGANONYMOUS,buddhism_yoga_meditation,55,buddhism_yoga_meditation,55,1,"buddhism_yoga_meditation,55"
miss_om,buddhism_yoga_meditation,187,buddhism_yoga_meditation,187,1,"buddhism_yoga_meditation,187"
Urban_Zen,buddhism_yoga_meditation,147,buddhism_yoga_meditation,147,1,"buddhism_yoga_meditation,147"
bodhimonkey,buddhism_yoga_meditation,125,buddhism_yoga_meditation,125,1,"buddhism_yoga_meditation,125"
YogaHopeSue,buddhism_yoga_meditation,119,buddhism_yoga_meditation,119,1,"buddhism_yoga_meditation,119"
anusarafriend,buddhism_yoga_meditation,10,buddhism_yoga_meditation,10,1,"buddhism_yoga_meditation,10"
ElenaBrower,buddhism_yoga_meditation,89,buddhism_yoga_meditation,89,1,"buddhism_yoga_meditation,89"
spoiledyogi,buddhism_yoga_meditation,68,buddhism_yoga_meditation,68,1,"buddhism_yoga_meditation,68"
skyyogastudio,buddhism_yoga_meditation,63,buddhism_yoga_meditation,63,1,"buddhism_yoga_meditation,63"
TimesFashion,youtube_beauty,200,magazine_fashion_shopping,9,2,"youtube_beauty,200,magazine_fashion_shopping,9"
michaelaranda,youtube_beauty,171,youtube_beauty,171,1,"youtube_beauty,171"
InStyle,youtube_beauty,36,magazine_fashion_shopping,2,2,"youtube_beauty,36,magazine_fashion_shopping,2"
davedays,youtube_beauty,9,youtube_beauty,9,1,"youtube_beauty,9"
rhettmc,youtube_beauty,65,youtube_beauty,65,1,"youtube_beauty,65"
AlanDistro,youtube_beauty,162,youtube_beauty,162,1,"youtube_beauty,162"
brittanitaylor,youtube_beauty,25,youtube_beauty,25,1,"youtube_beauty,25"
ellefowler,youtube_beauty,40,youtube_beauty,40,1,"youtube_beauty,40"
DeStorm,youtube_beauty,99,youtube_beauty,99,1,"youtube_beauty,99"
nalts,youtube_beauty,157,youtube_beauty,157,1,"youtube_beauty,157"
ChinaGlaze,youtube_beauty,128,youtube_beauty,128,1,"youtube_beauty,128"
mmitchelldaviss,youtube_beauty,23,youtube_beauty,23,1,"youtube_beauty,23"
fafinettex3,youtube_beauty,163,youtube_beauty,163,1,"youtube_beauty,163"
catrific,youtube_beauty,148,youtube_beauty,148,1,"youtube_beauty,148"
fluffeetalks,youtube_beauty,139,youtube_beauty,139,1,"youtube_beauty,139"
Onision,youtube_beauty,108,youtube_beauty,108,1,"youtube_beauty,108"
TheRealRyanHiga,youtube_beauty,10,youtube_beauty,10,1,"youtube_beauty,10"
StyleWatchMag,youtube_beauty,138,magazine_fashion_shopping,34,2,"youtube_beauty,138,magazine_fashion_shopping,34"
eyeslipsface,youtube_beauty,129,youtube_beauty,129,1,"youtube_beauty,129"
bubzbeauty,youtube_beauty,119,youtube_beauty,119,1,"youtube_beauty,119"
3sixty5days,youtube_beauty,107,youtube_beauty,107,1,"youtube_beauty,107"
NARSissist,youtube_beauty,45,youtube_beauty,45,1,"youtube_beauty,45"
panacea81,youtube_beauty,111,youtube_beauty,111,1,"youtube_beauty,111"
tartecosmetics,youtube_beauty,60,youtube_beauty,60,1,"youtube_beauty,60"
thewillofdc,youtube_beauty,87,youtube_beauty,87,1,"youtube_beauty,87"
jeyyounit11,youtube_beauty,149,youtube_beauty,149,1,"youtube_beauty,149"
MAKEUPFOREVERUS,youtube_beauty,133,youtube_beauty,133,1,"youtube_beauty,133"
MakeupGeek,youtube_beauty,55,youtube_beauty,55,1,"youtube_beauty,55"
tyleroakley,youtube_beauty,53,youtube_beauty,53,1,"youtube_beauty,53"
Stylelist,youtube_beauty,198,magazine_fashion_shopping,120,2,"youtube_beauty,198,magazine_fashion_shopping,120"
jakeandamir,youtube_beauty,185,youtube_beauty,185,2,"youtube_beauty,185,magician_jokes_radio_comedy_funny,197"
Beauty411,youtube_beauty,143,youtube_beauty,143,1,"youtube_beauty,143"
KarlaSugar,youtube_beauty,120,youtube_beauty,120,1,"youtube_beauty,120"
LucasCruikshank,youtube_beauty,34,youtube_beauty,34,1,"youtube_beauty,34"
meghantonjes,youtube_beauty,104,youtube_beauty,104,1,"youtube_beauty,104"
iamchrisc,youtube_beauty,154,youtube_beauty,154,1,"youtube_beauty,154"
jefftakeover,youtube_beauty,141,youtube_beauty,141,1,"youtube_beauty,141"
KarenAlloy,youtube_beauty,73,youtube_beauty,73,1,"youtube_beauty,73"
WhataDayDerek,youtube_beauty,51,youtube_beauty,51,1,"youtube_beauty,51"
vprincess,youtube_beauty,37,youtube_beauty,37,1,"youtube_beauty,37"
TobyTurner,youtube_beauty,46,youtube_beauty,46,1,"youtube_beauty,46"
voguemagazine,youtube_beauty,191,magazine_fashion_shopping,21,2,"youtube_beauty,191,magazine_fashion_shopping,21"
hayleyghoover,youtube_beauty,167,youtube_beauty,167,1,"youtube_beauty,167"
annoyingorange,youtube_beauty,85,youtube_beauty,85,1,"youtube_beauty,85"
natalietran,youtube_beauty,17,youtube_beauty,17,1,"youtube_beauty,17"
shutupbuck,youtube_beauty,114,youtube_beauty,114,1,"youtube_beauty,114"
meekakitty,youtube_beauty,24,youtube_beauty,24,1,"youtube_beauty,24"
BritishVogue,youtube_beauty,192,magazine_fashion_shopping,18,2,"youtube_beauty,192,magazine_fashion_shopping,18"
BrettTheIntern,youtube_beauty,144,youtube_beauty,144,1,"youtube_beauty,144"
realjohngreen,youtube_beauty,27,youtube_beauty,27,2,"youtube_beauty,27,romance_author,29"
cutblog,youtube_beauty,82,magazine_fashion_shopping,4,2,"youtube_beauty,82,magazine_fashion_shopping,4"
ijustine,youtube_beauty,3,youtube_beauty,3,2,"youtube_beauty,3,blogs_engineering_ceo_mobile_tech_smartphone,96"
