Project,Community,Person_ID,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_vol_in,FF_vol_out,FF_groups_in,FF_groups_out,FF_rec,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_vol_in,AT_vol_out,AT_groups_in,AT_groups_out,AT_rec,AT_strength_centrality_in,RT_bin_in_degree,RT_bin_out_degree,RT_vol_in,RT_vol_out
584,automotive,mitsucars,1,0.001260277261,0.000600132029046,0.000660145231951,10.0,11.0,8,8,0.105263157895,0.000720158434856,0.000300066014523,0.000420092420332,5.0,35.0,4,5,0.0,1.6209894867,0.0,6.00132029046e-05,0,1.0
584,automotive,HemmingsNews,1,0.00468102982656,0.00120026405809,0.00348076576847,20.0,58.0,11,19,0.2,0.00102022444938,0.000360079217428,0.000660145231951,95.0,25.0,4,8,0.0625,28.0304040404,0.0,0.0,0,0
584,automotive,RamTrucks,1,0.00858188801536,0.00432095060913,0.00426093740623,72.0,71.0,47,34,0.401960784314,0.00246054131909,0.000420092420332,0.00204044889876,14.0,70.0,6,17,0.0512820512821,6.64454545454,0.000180039608714,6.00132029046e-05,6.0,1.0
584,automotive,PickupTrucks,1,0.00180039608714,0.000480105623237,0.0013202904639,8.0,22.0,5,19,0.111111111111,0.00114025085519,6.00132029046e-05,0.00108023765228,1.0,30.0,1,9,0.0,0.17,0.0,0.000180039608714,0,20.0
584,automotive,ChryslerAutos,1,0.00960211246474,0.00444097701494,0.0051611354498,74.0,86.0,44,50,0.777777777778,0.00174038288423,0.000540118826142,0.00120026405809,14.0,51.0,9,17,0.16,6.40212121212,0.000120026405809,6.00132029046e-05,2.0,2.0
584,automotive,AutoSocial,1,0.00282062053652,0.00216047530457,0.000660145231951,36.0,11.0,20,6,0.093023255814,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.56,0.0,6.00132029046e-05,0,1.0
584,automotive,Jeep,1,0.00810178239213,0.00414091100042,0.00396087139171,69.0,66.0,44,42,0.483516483516,0.00252055452199,0.001260277261,0.001260277261,40.0,76.0,17,16,0.166666666667,15.0223076122,0.000180039608714,0.000120026405809,3.0,8.0
584,automotive,bmwblog,1,0.00210046210166,0.00090019804357,0.00120026405809,15.0,20.0,12,13,0.09375,0.000300066014523,0.000120026405809,0.000180039608714,2.0,3.0,2,3,0.0,0.32,0.0,0.000300066014523,0,9.0
584,automotive,FordMustang,1,0.0139830762768,0.00612134669627,0.00786172958051,102.0,131.0,51,52,0.652482269504,0.000960211246474,0.000720158434856,0.000240052811619,23.0,4.0,10,3,0.0,7.38924963925,0.0,0.000120026405809,0,2.0
584,automotive,CarChickMWB,1,0.00564124107304,0.001260277261,0.00438096381204,21.0,73.0,14,25,0.236842105263,0.00288063373942,0.000180039608714,0.00270059413071,4.0,81.0,2,25,0.0434782608696,0.832040816327,0.000120026405809,0.00102022444938,2.0,22.0
584,automotive,MotorTorque,1,0.00144031686971,0.00090019804357,0.000540118826142,15.0,9.0,12,5,0.333333333333,6.00132029046e-05,0.0,6.00132029046e-05,0,1.0,0,1,0.0,0,0.0,0.0,0,0
584,automotive,imacsweb,1,0.0111624557403,0.00504110904399,0.00612134669627,84.0,102.0,28,28,0.675675675676,0.00492108263818,0.0013202904639,0.00360079217428,46.0,200.0,13,21,0.154929577465,20.3936837765,6.00132029046e-05,0.00468102982656,1.0,301.0
584,automotive,AuctionDirect,1,0.029586509032,0.013202904639,0.016383604393,220.0,273.0,76,80,0.621710526316,0.00480105623237,0.0,0.00480105623237,0,189.0,0,24,0.0,0,0.0,0.000300066014523,0,5.0
584,automotive,WindingRoadMag,1,0.0105623237112,0.00102022444938,0.00954209926184,17.0,159.0,13,53,0.0864197530864,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.20202020202,6.00132029046e-05,0.0,1.0,0
584,automotive,autocar,1,0.00654143911661,0.00114025085519,0.00540118826142,19.0,90.0,14,38,0.197802197802,0.000120026405809,0.000120026405809,0.0,2.0,0,2,0,0.0,0.458462172748,0.000120026405809,0.0,4.0,0
584,automotive,AllWorldCars,1,0.0265258356839,0.01260277261,0.0139230630739,210.0,232.0,82,85,0.733333333333,0.000120026405809,6.00132029046e-05,6.00132029046e-05,1.0,1.0,1,1,0.0,0.05,0.0,0.0,0,0
584,automotive,latimesautos,1,0.00486106943528,0.00198043569585,0.00288063373942,33.0,48.0,24,28,0.372881355932,0.000120026405809,0.0,0.000120026405809,0,3.0,0,2,0.0,0,0.0,0.0,0,0
584,automotive,AutoCritic,1,0.00414091100042,0.000960211246474,0.00318069975395,16.0,53.0,12,31,0.078125,0.00168036968133,0.000240052811619,0.00144031686971,7.0,42.0,4,20,0.12,2.72202020202,0.0,0.000120026405809,0,2.0
584,automotive,TheAutoGuide,1,0.011942627378,0.00606133349337,0.00588129388465,101.0,98.0,50,50,0.859813084112,0.000960211246474,6.00132029046e-05,0.00090019804357,1.0,19.0,1,15,0.0,0.58,0.0,0.0,0,0
584,automotive,CNETCarTech,1,0.00090019804357,0.000660145231951,0.000240052811619,11.0,4.0,7,3,0.153846153846,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.20202020202,0.000120026405809,0.0,9.0,0
584,automotive,GMNewsUS,1,0.000420092420332,0.000420092420332,0.0,7.0,0,7,0,0.0,0.000120026405809,0.000120026405809,0.0,2.0,0,2,0,0.0,0.6,6.00132029046e-05,0.0,1.0,0
584,automotive,STILLEN,1,0.00462101662366,0.00402088459461,0.000600132029046,67.0,10.0,38,4,0.0131578947368,0.000360079217428,0.0,0.000360079217428,0,10.0,0,4,0.0,0,0.0,0.0,0,0
584,automotive,LAAutoShow,1,0.0133829442477,0.0013202904639,0.0120626537838,22.0,201.0,18,49,0.066985645933,0.00114025085519,0.000420092420332,0.000720158434856,8.0,16.0,7,8,0.0,3.58428571429,0.000120026405809,0.000180039608714,2.0,3.0
584,automotive,breakingauto,1,0.00102022444938,6.00132029046e-05,0.000960211246474,1.0,16.0,1,6,0.0625,0.000720158434856,0.0,0.000720158434856,0,37.0,0,5,0.0,0,0.0,0.0,0,0
584,automotive,FordTrucks,1,0.0166236572046,0.0077417031747,0.00888195402989,129.0,148.0,51,52,0.753164556962,0.000540118826142,0.000360079217428,0.000180039608714,10.0,7.0,5,3,0.0,2.00707070707,0.0,6.00132029046e-05,0,1.0
584,automotive,cgautomotive,1,0.000360079217428,0.000180039608714,0.000180039608714,3.0,3.0,3,3,0.2,0.000240052811619,0.0,0.000240052811619,0,80.0,0,4,0.0,0,0.0,6.00132029046e-05,0,2.0
584,automotive,SuzukiAuto,1,0.00378083178299,0.000240052811619,0.00354077897137,4.0,59.0,3,38,0.0677966101695,0.00120026405809,6.00132029046e-05,0.00114025085519,5.0,40.0,1,17,0.0526315789474,0.95,0.000120026405809,0.000240052811619,15.0,6.0
584,automotive,johnvoelcker,1,0.0118826141751,0.00222048850747,0.00966212566765,37.0,161.0,18,48,0.164705882353,0.00450099021785,0.000300066014523,0.00420092420332,17.0,142.0,4,25,0.027397260274,8.80422387137,6.00132029046e-05,0.00576126747885,2.0,155.0
584,baking,bakerella,2,0.00828182200084,0.00654143911661,0.00174038288423,109.0,29.0,28,13,0.131147540984,0.00678149192822,0.00312068655104,0.00366080537718,226.0,378.0,19,22,0.215053763441,90.1873180788,0.000600132029046,0.000600132029046,14.0,30.0
584,baking,cupcakeblog,1,0.035887895337,0.0103222708996,0.0255656244374,172.0,426.0,52,78,0.230452674897,0.00372081858009,0.00138030366681,0.00234051491328,60.0,61.0,14,21,0.0877192982456,20.1108163265,0.000360079217428,0.000240052811619,6.0,4.0
584,baking,cakespy,1,0.0103822841025,0.00582128068175,0.00456100342075,97.0,76.0,30,17,0.281481481481,0.00558122787013,0.00180039608714,0.00378083178299,118.0,191.0,12,22,0.24,49.049406308,0.000540118826142,0.000540118826142,20.0,26.0
584,baking,bakingaddiction,1,0.0190241853208,0.00558122787013,0.0134429574506,93.0,224.0,23,41,0.268,0.00324071295685,0.00162035647843,0.00162035647843,79.0,219.0,10,10,0.285714285714,30.417755102,0.000600132029046,0.00114025085519,181.0,116.0
584,baking,BakeItPretty,1,0.00894196723279,0.00336073936266,0.00558122787013,56.0,93.0,12,24,0.295652173913,0.00168036968133,0.000420092420332,0.001260277261,55.0,54.0,4,12,0.272727272727,29.45,0.000300066014523,0.0,7.0,0
584,baking,MarthaStewart,6,0.0712956850507,0.0599531897017,0.011342495349,999.0,189.0,139,65,0.080982711556,0.0255056112345,0.0223249114805,0.00318069975395,758.0,126.0,94,29,0.0572139303483,340.680726049,0.00606133349337,0.000120026405809,150.0,2.0
584,baking,allcupcakes,1,0.00108023765228,0.000660145231951,0.000420092420332,11.0,7.0,7,5,0.0,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.48,0.0,0.0,0,0
584,baking,bakingblog,2,0.0100222048851,0.00510112224689,0.00492108263818,85.0,82.0,23,20,0.415254237288,0.00438096381204,0.00240052811619,0.00198043569585,147.0,143.0,13,10,0.303571428571,52.9421212121,6.00132029046e-05,0.000120026405809,1.0,2.0
584,baking,browneyedbaker,1,0.0229250435096,0.00696153153694,0.0159635119726,116.0,266.0,29,45,0.321799307958,0.00426093740623,0.00186040929004,0.00240052811619,156.0,271.0,6,10,0.42,58.7663265306,0.000360079217428,0.0,14.0,0
584,baking,CakeJournal,1,0.000660145231951,0.000600132029046,6.00132029046e-05,10.0,1.0,7,1,0.0,0.000180039608714,0.000120026405809,6.00132029046e-05,2.0,1.0,2,1,0.0,0.78,0.0,0.0,0,0
584,baking,KingArthurFlour,1,0.00630138630499,0.00462101662366,0.00168036968133,77.0,28.0,28,6,0.105263157895,0.00348076576847,0.00174038288423,0.00174038288423,54.0,72.0,17,13,0.183673469388,19.4380952381,0.000300066014523,6.00132029046e-05,14.0,1.0
584,baking,bakeat350tweets,1,0.0159034987697,0.00426093740623,0.0116425613635,71.0,194.0,24,50,0.25,0.00354077897137,0.00144031686971,0.00210046210166,226.0,365.0,11,15,0.282608695652,89.4996495568,0.000240052811619,0.0,5.0,0
584,baking,thepioneerwoman,3,0.0336674068295,0.0312068655104,0.00246054131909,520.0,41.0,92,11,0.0625,0.0142231290884,0.0123027065955,0.00192042249295,1029.0,207.0,58,8,0.133971291866,419.802395382,0.001260277261,0.000540118826142,33.0,12.0
584,baking,TheCupcakeBlog,1,0.0238252415531,0.0112824821461,0.0125427594071,188.0,209.0,58,73,0.764444444444,0.000540118826142,0.000180039608714,0.000360079217428,4.0,6.0,3,4,0.0,1.79414141414,0.000120026405809,0.0,2.0,0
584,baking,Charm_CityCakes,1,0.00942207285603,0.00552121466723,0.0039008581888,92.0,65.0,44,19,0.154411764706,0.00360079217428,0.00198043569585,0.00162035647843,50.0,43.0,24,17,0.111111111111,16.4678499278,0.000600132029046,0.001260277261,23.0,31.0
584,baking,bakingbites,1,0.00912200684151,0.00306067334814,0.00606133349337,51.0,101.0,16,17,0.266666666667,0.0025805677249,0.00078017163776,0.00180039608714,17.0,92.0,7,11,0.131578947368,8.3387755102,0.000180039608714,0.000180039608714,3.0,3.0
584,baking,cakewrecks,2,0.0150633139291,0.0132629178419,0.00180039608714,221.0,30.0,94,13,0.0161943319838,0.00552121466723,0.00276060733361,0.00276060733361,66.0,130.0,27,23,0.121951219512,26.5747742733,0.00138030366681,0.000600132029046,29.0,10.0
584,baking,HeleneDujardin,1,0.0120626537838,0.00744163716018,0.00462101662366,124.0,77.0,28,23,0.296774193548,0.00438096381204,0.0013202904639,0.00306067334814,46.0,339.0,6,17,0.327272727273,16.8057142857,0.000420092420332,0.000120026405809,8.0,2.0
584,baking,zoebakes,2,0.0232251095241,0.0090019804357,0.0142231290884,150.0,237.0,23,31,0.444029850746,0.00918202004441,0.00282062053652,0.00636139950789,236.0,757.0,10,25,0.307692307692,88.902244898,0.000660145231951,0.000600132029046,16.0,17.0
584,baking,joythebaker,1,0.00870191442117,0.00588129388465,0.00282062053652,98.0,47.0,27,15,0.178861788618,0.00462101662366,0.00312068655104,0.00150033007262,221.0,109.0,15,9,0.262295081967,72.4353061225,0.000240052811619,0.000240052811619,5.0,4.0
584,baking,bonappetit,4,0.0255656244374,0.018904158915,0.00666146552241,315.0,111.0,67,16,0.129973474801,0.01260277261,0.00420092420332,0.00840184840665,116.0,335.0,25,38,0.105263157895,44.0868150897,0.00330072615976,0.000180039608714,176.0,4.0
584,baking,cupcakeproject,1,0.0179439476685,0.00702154473984,0.0109224029286,117.0,182.0,32,46,0.417061611374,0.00462101662366,0.000840184840665,0.00378083178299,37.0,153.0,6,21,0.149253731343,13.8920408163,0.000300066014523,0.000180039608714,7.0,3.0
584,baking,TheBoyWhoBakes,1,0.0064214127108,0.00174038288423,0.00468102982656,29.0,78.0,13,21,0.150537634409,0.00156034327552,0.000600132029046,0.000960211246474,17.0,25.0,6,11,0.130434782609,5.43653061225,0.000180039608714,0.000660145231951,3.0,14.0
584,baking,WiltonCakes,1,0.00234051491328,0.00144031686971,0.00090019804357,24.0,15.0,13,10,0.392857142857,0.000600132029046,0.000360079217428,0.000240052811619,9.0,6.0,3,2,0.25,3.62,6.00132029046e-05,0.0,1.0,0
584,baking,whatsnewcupcake,1,0.0105623237112,0.00282062053652,0.0077417031747,47.0,129.0,14,21,0.26618705036,0.00174038288423,0.000300066014523,0.00144031686971,27.0,86.0,5,10,0.0740740740741,12.7511708926,0.000120026405809,0.000300066014523,3.0,8.0
584,baking,RealBread,1,0.00960211246474,0.00336073936266,0.00624137310208,56.0,104.0,22,35,0.290322580645,0.00468102982656,0.000240052811619,0.00444097701494,5.0,152.0,4,32,0.04,1.09,0.000120026405809,0.000480105623237,3.0,8.0
584,baking,fakeginger,1,0.00912200684151,0.00372081858009,0.00540118826142,62.0,90.0,19,31,0.52,0.001260277261,0.000660145231951,0.000600132029046,38.0,28.0,7,6,0.166666666667,8.8087755102,6.00132029046e-05,6.00132029046e-05,1.0,1.0
584,baking,sugarcrafter,1,0.00624137310208,0.00318069975395,0.00306067334814,53.0,51.0,13,12,0.333333333333,0.00270059413071,0.00078017163776,0.00192042249295,54.0,401.0,5,8,0.216216216216,14.5820408163,0.000180039608714,6.00132029046e-05,36.0,1.0
584,baking,hornedfroggy,1,0.00672147872532,0.00120026405809,0.00552121466723,20.0,92.0,14,36,0.166666666667,0.0026405809278,0.000180039608714,0.00246054131909,8.0,146.0,3,19,0.0731707317073,3.64897959184,0.0,0.000180039608714,0,6.0
584,baking,PastryChannel,1,0.0169237232191,0.0129028386245,0.00402088459461,215.0,67.0,77,42,0.264573991031,0.000180039608714,0.000180039608714,0.0,3.0,0,2,0,0.0,1.61,6.00132029046e-05,0.0,3.0,0
584,baking,thefreshloaf,1,0.00120026405809,0.000660145231951,0.000540118826142,11.0,9.0,5,3,0.333333333333,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.571428571429,0.0,0.0,0,0
584,baking,bakeorbreak,1,0.0133229310448,0.00342075256556,0.00990217847927,57.0,165.0,16,21,0.168421052632,0.00288063373942,0.000120026405809,0.00276060733361,3.0,108.0,2,11,0.0434782608696,0.624081632653,0.0,0.000840184840665,0,14.0
584,baking,trophycupcakes,1,0.00636139950789,0.00216047530457,0.00420092420332,36.0,70.0,18,26,0.139784946237,0.00462101662366,0.000960211246474,0.00366080537718,23.0,133.0,12,26,0.115942028986,11.6852525253,0.000240052811619,0.000360079217428,4.0,7.0
584,baking,sprinkles,2,0.0052211486527,0.0052211486527,0.0,87.0,0,42,0,0.0,0.00588129388465,0.00408089779752,0.00180039608714,134.0,47.0,34,22,0.0652173913043,47.347755102,0.0013202904639,0.000540118826142,30.0,12.0
584,baking,breadexperience,1,0.00804176918922,0.00294064694233,0.00510112224689,49.0,85.0,18,20,0.381443298969,0.000960211246474,0.000120026405809,0.000840184840665,3.0,25.0,1,3,0.142857142857,2.15,0.0,0.000180039608714,0,3.0
584,baking,hummingbbakery,1,0.00474104302947,0.00162035647843,0.00312068655104,27.0,52.0,16,18,0.144927536232,0.00114025085519,0.000360079217428,0.00078017163776,9.0,21.0,6,10,0.117647058824,3.06,6.00132029046e-05,0.000240052811619,2.0,4.0
584,baking,bakeanddestroy,1,0.0118826141751,0.00498109584109,0.00690151833403,83.0,115.0,27,32,0.229813664596,0.00366080537718,0.00144031686971,0.00222048850747,200.0,122.0,11,19,0.173076923077,97.9233189033,0.000300066014523,0.00108023765228,12.0,54.0
584,baking,PinchMySalt,2,0.0185440796975,0.0104422973054,0.00810178239213,174.0,135.0,44,32,0.236,0.0052211486527,0.00300066014523,0.00222048850747,186.0,135.0,10,10,0.338461538462,62.2213955885,0.000120026405809,0.00204044889876,7.0,51.0
584,baking,CuriousChef,2,0.020764568205,0.00708155794275,0.0136830102623,118.0,228.0,25,39,0.367588932806,0.00558122787013,0.000180039608714,0.00540118826142,6.0,243.0,2,20,0.0108695652174,1.55,0.000240052811619,0.000360079217428,6.0,6.0
584,baking,dominosugar,1,0.0479505491208,0.0225649642921,0.0253855848287,376.0,423.0,81,85,0.815909090909,0.00180039608714,0.000720158434856,0.00108023765228,19.0,69.0,9,15,0.111111111111,6.20666666667,0.000240052811619,6.00132029046e-05,47.0,1.0
584,baking,sweetopia,1,0.00480105623237,0.00240052811619,0.00240052811619,40.0,40.0,14,12,0.6,0.00312068655104,0.000540118826142,0.0025805677249,36.0,133.0,3,16,0.181818181818,12.2153061224,0.000300066014523,0.000120026405809,6.0,3.0
584,baking,RetroBakery,1,0.0127227990158,0.0026405809278,0.010082218088,44.0,168.0,24,51,0.0816326530612,0.00288063373942,0.000960211246474,0.00192042249295,23.0,49.0,13,19,0.0434782608696,10.8348484848,0.0,0.00078017163776,0,13.0
584,baking,BabyCakesNYC,1,0.00792174278341,0.00498109584109,0.00294064694233,83.0,49.0,35,22,0.1,0.00480105623237,0.00282062053652,0.00198043569585,106.0,69.0,21,17,0.176470588235,38.3599484642,0.000420092420332,0.00090019804357,8.0,22.0
584,baking,finecooking,2,0.0289863770029,0.0111024425374,0.0178839344656,185.0,298.0,35,45,0.543130990415,0.00372081858009,0.001260277261,0.00246054131909,51.0,123.0,7,12,0.169811320755,20.9432653061,0.000360079217428,0.000720158434856,13.0,15.0
584,baking,loveandoliveoil,1,0.00690151833403,0.00342075256556,0.00348076576847,57.0,58.0,18,13,0.32183908046,0.00324071295685,0.00174038288423,0.00150033007262,115.0,114.0,7,6,0.542857142857,39.0334693878,0.000120026405809,0.000240052811619,2.0,4.0
584,baking,smittenkitchen,2,0.00666146552241,0.00666146552241,0.0,111.0,0,38,0,0.0,0.00294064694233,0.00294064694233,0.0,96.0,0,20,0,0.0,33.6904555762,0.000420092420332,0.0,8.0,0
584,baking,FlourRose,1,0.00114025085519,0.00114025085519,0.0,19.0,0,5,0,0.0,0.000300066014523,0.000300066014523,0.0,14.0,0,2,0,0.0,5.29489795918,6.00132029046e-05,0.0,1.0,0
584,baking,cakecentral,1,0.00168036968133,0.000240052811619,0.00144031686971,4.0,24.0,4,9,0.0769230769231,0.000420092420332,6.00132029046e-05,0.000360079217428,1.0,9.0,1,6,0.0,0.43,0.0,0.000120026405809,0,2.0
584,baking,CupcakeWeek,1,0.001260277261,0.000360079217428,0.00090019804357,6.0,15.0,6,8,0.105263157895,0.000300066014523,6.00132029046e-05,0.000240052811619,1.0,4.0,1,4,0.0,0.39,6.00132029046e-05,0.000180039608714,2.0,5.0
584,baking,SprinkleBakes,1,0.00888195402989,0.00306067334814,0.00582128068175,51.0,97.0,19,29,0.48,0.00312068655104,0.00090019804357,0.00222048850747,41.0,125.0,6,15,0.209302325581,17.1098763142,0.000240052811619,0.000600132029046,4.0,13.0
584,baking,BakeryBits,1,0.00168036968133,0.000120026405809,0.00156034327552,2.0,26.0,2,11,0.0769230769231,0.000480105623237,0.000120026405809,0.000360079217428,2.0,7.0,2,6,0.0,0.42,0.0,0.0,0,0
584,baking,Cookie_Madness,1,0.011942627378,0.00450099021785,0.00744163716018,75.0,124.0,29,39,0.519083969466,0.00444097701494,0.000540118826142,0.0039008581888,18.0,183.0,4,25,0.10447761194,8.75020408163,0.0,0.000240052811619,0,4.0
584,baking,cupcakecentral,1,0.00300066014523,0.000840184840665,0.00216047530457,14.0,36.0,10,15,0.315789473684,0.000420092420332,0.0,0.000420092420332,0,11.0,0,6,0.0,0,0.0,0.0,0,0
584,baking,abakedcreation,1,0.0127828122187,0.00282062053652,0.00996219168217,47.0,166.0,13,36,0.231213872832,0.00102022444938,0.000120026405809,0.00090019804357,2.0,16.0,2,7,0.133333333333,1.28,6.00132029046e-05,0.000600132029046,1.0,13.0
584,baking,katiskupcakes,1,0.00654143911661,0.00282062053652,0.00372081858009,47.0,62.0,14,14,0.184782608696,0.00336073936266,0.000240052811619,0.00312068655104,6.0,344.0,3,15,0.0566037735849,2.78,0.0,0.00240052811619,0,67.0
584,baking,KudosKitchen,1,0.00954209926184,0.00432095060913,0.0052211486527,72.0,87.0,17,16,0.370689655172,0.00306067334814,0.00120026405809,0.00186040929004,126.0,204.0,4,10,0.307692307692,55.9071428571,6.00132029046e-05,0.00078017163776,1.0,15.0
584,baking,dan_lepard,1,0.00372081858009,0.00240052811619,0.0013202904639,40.0,22.0,19,10,0.47619047619,0.0026405809278,0.00138030366681,0.001260277261,75.0,43.0,14,15,0.375,23.9695774067,0.000240052811619,0.000120026405809,6.0,3.0
584,baking,CupsCakesBakery,1,0.00324071295685,0.000600132029046,0.0026405809278,10.0,44.0,6,21,0.125,0.000480105623237,6.00132029046e-05,0.000420092420332,1.0,9.0,1,6,0.0,0.28,6.00132029046e-05,6.00132029046e-05,1.0,1.0
584,baking,FairCakeLondon,1,0.00444097701494,0.00174038288423,0.00270059413071,29.0,45.0,17,25,0.254237288136,0.000360079217428,0.0,0.000360079217428,0,12.0,0,5,0.0,0,0.0,6.00132029046e-05,0,1.0
584,baking,israelwines,1,0.0138030366681,0.00558122787013,0.00822180879794,93.0,137.0,18,25,0.493506493506,0.00192042249295,0.000240052811619,0.00168036968133,7.0,45.0,2,9,0.103448275862,4.06,0.000180039608714,0.000240052811619,3.0,9.0
584,baking,BitchBuzz,1,0.0178839344656,0.00594130708756,0.011942627378,99.0,199.0,46,64,0.318584070796,0.00204044889876,0.000480105623237,0.00156034327552,17.0,48.0,7,17,0.030303030303,4.79,0.000420092420332,0.000120026405809,9.0,3.0
584,baking,sweetpeabaking,1,0.00276060733361,0.00174038288423,0.00102022444938,29.0,17.0,12,8,0.0222222222222,0.000720158434856,0.000180039608714,0.000540118826142,3.0,12.0,1,7,0.0909090909091,1.56,6.00132029046e-05,0.000120026405809,1.0,2.0
584,baking,grassfedmedia,1,0.0215447398428,0.00696153153694,0.0145832083058,116.0,243.0,35,59,0.34962406015,0.00240052811619,0.000120026405809,0.00228050171038,2.0,49.0,2,20,0.0,0.82,0.000120026405809,0.0,3.0,0
584,baking,mzuzuUK,1,0.00114025085519,0.000660145231951,0.000480105623237,11.0,8.0,7,6,0.357142857143,0.00102022444938,0.0,0.00102022444938,0,110.0,0,11,0.0,0,0.0,0.000600132029046,0,13.0
584,baking,ClaireBrooksie,1,0.000840184840665,0.000840184840665,0.0,14.0,0,10,0,0.0,0.000960211246474,0.0,0.000960211246474,0,63.0,0,12,0.0,0,0.0,0.000420092420332,0,11.0
584,baking,om_nomnomnivore,2,0.0038408449859,0.00114025085519,0.00270059413071,19.0,45.0,9,15,0.391304347826,0.000960211246474,6.00132029046e-05,0.00090019804357,2.0,29.0,1,7,0.0,1.12,6.00132029046e-05,0.0,1.0,0
584,baking,beijinghaochi,1,0.00198043569585,0.000360079217428,0.00162035647843,6.0,27.0,2,3,0.178571428571,0.000180039608714,0.0,0.000180039608714,0,3.0,0,2,0.0,0,0.0,0.000120026405809,0,3.0
584,baking,smushyhippo,1,0.00090019804357,0.000300066014523,0.000600132029046,5.0,10.0,2,3,0.5,0.000180039608714,6.00132029046e-05,0.000120026405809,1.0,2.0,1,1,0.5,0.71,0.0,6.00132029046e-05,0,1.0
584,baking,candyblog,1,0.00420092420332,0.00336073936266,0.000840184840665,56.0,14.0,20,6,0.166666666667,0.00276060733361,0.000600132029046,0.00216047530457,22.0,83.0,8,22,0.15,6.54589981447,6.00132029046e-05,6.00132029046e-05,1.0,3.0
584,baking,rbicakes,1,0.00168036968133,0.00102022444938,0.000660145231951,17.0,11.0,5,3,0.12,0.00210046210166,0.00108023765228,0.00102022444938,48.0,34.0,4,4,0.25,27.5995918367,0.000180039608714,0.000660145231951,4.0,15.0
584,baking,TheGeekyGourmet,2,0.0171637760307,0.0038408449859,0.0133229310448,64.0,222.0,27,57,0.276785714286,0.000300066014523,0.0,0.000300066014523,0,7.0,0,4,0.0,0,6.00132029046e-05,0.0,2.0,0
584,baking,baking911,1,0.00300066014523,0.00186040929004,0.00114025085519,31.0,19.0,12,8,0.315789473684,0.00588129388465,0.000360079217428,0.00552121466723,7.0,200.0,5,28,0.0537634408602,2.18897959184,0.0,0.000420092420332,0,8.0
584,baking,foodwinechickie,2,0.046570245454,0.0197443437556,0.0268259016984,329.0,447.0,60,73,0.679653679654,0.00798175598632,0.00270059413071,0.00528116185561,164.0,277.0,15,30,0.136752136752,96.518468357,0.0,0.000360079217428,0,7.0
584,baking,LaPhemmePhoodie,2,0.0150633139291,0.00402088459461,0.0110424293345,67.0,184.0,30,49,0.255,0.00252055452199,0.000540118826142,0.00198043569585,26.0,71.0,2,9,0.272727272727,13.58,6.00132029046e-05,0.000420092420332,1.0,10.0
584,baking,brooklynbaker,1,0.00432095060913,0.0025805677249,0.00174038288423,43.0,29.0,19,9,0.309090909091,0.00300066014523,0.00114025085519,0.00186040929004,29.0,86.0,8,12,0.351351351351,11.523877551,0.000180039608714,0.000120026405809,3.0,2.0
584,baking,sugardrama,1,0.00306067334814,0.00138030366681,0.00168036968133,23.0,28.0,9,9,0.5,0.00198043569585,0.000540118826142,0.00144031686971,65.0,220.0,3,11,0.32,22.0920408163,0.000120026405809,6.00132029046e-05,5.0,1.0
584,baking,Bleeding_Heart,1,0.010682350117,0.00426093740623,0.0064214127108,71.0,107.0,32,37,0.244755244755,0.00300066014523,0.00144031686971,0.00156034327552,83.0,74.0,17,19,0.25,26.1223417852,0.000180039608714,0.00156034327552,4.0,39.0
584,baking,koskim,1,0.00942207285603,0.0039008581888,0.00552121466723,65.0,92.0,33,36,0.34188034188,0.00492108263818,0.000600132029046,0.00432095060913,37.0,226.0,5,32,0.0649350649351,14.9979591837,0.000120026405809,0.000120026405809,3.0,2.0
584,baking,iMeshella,1,0.00912200684151,0.0039008581888,0.0052211486527,65.0,87.0,23,27,0.447619047619,0.00156034327552,0.000240052811619,0.0013202904639,4.0,33.0,2,7,0.0833333333333,1.37326530612,0.0,0.000600132029046,0,10.0
584,baking,SweetSugarBelle,1,0.00288063373942,0.00120026405809,0.00168036968133,20.0,28.0,8,10,0.230769230769,0.00210046210166,0.000600132029046,0.00150033007262,32.0,163.0,4,6,0.206896551724,12.32,0.000120026405809,0.000300066014523,3.0,5.0
584,baking,fawsal,1,0.001260277261,0.000240052811619,0.00102022444938,4.0,17.0,3,10,0.105263157895,0.000660145231951,0.0,0.000660145231951,0,19.0,0,6,0.0,0,0.0,0.000120026405809,0,3.0
584,baking,BeautifulCakes,1,0.00240052811619,0.000660145231951,0.00174038288423,11.0,29.0,5,15,0.176470588235,0.000420092420332,0.000120026405809,0.000300066014523,3.0,15.0,1,5,0.166666666667,1.15,6.00132029046e-05,0.000120026405809,1.0,4.0
